station_group_id,name,country,region,dataset,latitude,longitude,elevation_m,climate_count,_country_key,_name_key,_lat_key,_lon_key
bra|vilhena|-12.7300|-60.1600,Vilhena,BRA,RO,INMET,-12.73,-60.16,590.0,1,bra,vilhena,-12.73,-60.16
bra|vilhena|-12.7330|-60.1500,Vilhena,BRA,RO,SRC-TMYx,-12.733,-60.15,591.5,4,bra,vilhena,-12.733,-60.15
bra|vilhena.ap|-12.6940|-60.0980,Vilhena.AP,BRA,RO,"Custom-832080, SRC-TMYx",-12.694,-60.098,615.1,5,bra,vilhena.ap,-12.694,-60.098
bra|vitoria|-20.3200|-40.3400,Vitoria,BRA,ES,INMET,-20.32,-40.34,9.0,1,bra,vitoria,-20.32,-40.34
bra|vitoria|-20.3156|-40.3172,Vitoria,BRA,ES,SRC-TMYx,-20.3156,-40.3172,10.5,4,bra,vitoria,-20.3156,-40.3172
bra|vitoria da conquista-figueiredo ap|-14.8700|-40.8400,Vitoria da Conquista-Figueiredo AP,BRA,BA,INMET,-14.87,-40.84,870.0,1,bra,vitoria da conquista-figueiredo ap,-14.87,-40.84
bra|vitoria-aguiar.salles.ap|-20.2580|-40.2860,Vitoria-Aguiar.Salles.AP,BRA,ES,"Custom-836490, SRC-TMYx",-20.258,-40.286,3.4,5,bra,vitoria-aguiar.salles.ap,-20.258,-40.286
bra|vitoria-aguiar.salles.ap|-20.2600|-40.2900,Vitoria-Aguiar.Salles.AP,BRA,ES,EPW-V1.1,-20.26,-40.29,3.4,36,bra,vitoria-aguiar.salles.ap,-20.26,-40.29
bra|vitoria-salles ap|-20.2700|-40.2800,Vitoria-Salles AP,BRA,ES,TRY Brazil,-20.27,-40.28,5.0,1,bra,vitoria-salles ap,-20.27,-40.28
bra|vitoria.da.conquista|-14.8830|-40.8000,Vitoria.da.Conquista,BRA,BA,SRC-TMYx,-14.883,-40.8,874.0,4,bra,vitoria.da.conquista,-14.883,-40.8
bra|vitoria.da.conquista-figueiredo.ap|-14.8630|-40.8630,Vitoria.da.Conquista-Figueiredo.AP,BRA,BA,"Custom-833440, SRC-TMYx",-14.863,-40.863,913.8,5,bra,vitoria.da.conquista-figueiredo.ap,-14.863,-40.863
bra|volta.redonda|-22.4830|-44.0830,Volta.Redonda,BRA,RJ,SRC-TMYx,-22.483,-44.083,374.0,1,bra,volta.redonda,-22.483,-44.083
bra|votuporanga|-20.4236|-49.9653,Votuporanga,BRA,SP,"Custom-868150, SRC-TMYx",-20.4236,-49.9653,487.5,5,bra,votuporanga,-20.4236,-49.9653
bra|votuporanga|-20.4200|-49.9700,Votuporanga,BRA,SP,INMET,-20.42,-49.97,486.0,1,bra,votuporanga,-20.42,-49.97
bra|xanxere|-26.9400|-52.4000,Xanxere,BRA,SC,INMET,-26.94,-52.4,889.0,1,bra,xanxere,-26.94,-52.4
bra|xanxere|-26.9330|-52.4000,Xanxere,BRA,SC,SRC-TMYx,-26.933,-52.4,890.5,4,bra,xanxere,-26.933,-52.4
bra|xerem|-22.5830|-43.2670,Xerem,BRA,RJ,SRC-TMYx,-22.583,-43.267,34.5,4,bra,xerem,-22.583,-43.267
bra|ze.doca.lagoa.taruapu|-3.7170|-45.5330,Ze.Doca.Lagoa.Taruapu,BRA,MA,SRC-TMYx,-3.717,-45.533,46.0,1,bra,ze.doca.lagoa.taruapu,-3.717,-45.533
brb|seawell-adams.intl.ap|13.0750|-59.4920,Seawell-Adams.Intl.AP,BRB,CC,Custom-789540,13.075,-59.492,51.5,1,brb,seawell-adams.intl.ap,13.075,-59.492
brb|seawell-adams.intl.ap|13.0853|-59.4873,Seawell-Adams.Intl.AP,BRB,CC,SRC-TMYx,13.0853,-59.4873,51.5,4,brb,seawell-adams.intl.ap,13.0853,-59.4873
brn|brunei.intl.ap|4.9440|114.9280,Brunei.Intl.AP,BRN,BM,"Custom-963150, SRC-TMYx",4.944,114.928,22.3,5,brn,brunei.intl.ap,4.944,114.928
brn|kuala.belait|4.5830|114.2000,Kuala.Belait,BRN,BE,SRC-TMYx,4.583,114.2,3.0,4,brn,kuala.belait,4.583,114.2
btn|paro.intl.ap|27.4030|89.4250,Paro.Intl.AP,BTN,PR,"Custom-433990, SRC-TMYx",27.403,89.425,2234.8,5,btn,paro.intl.ap,27.403,89.425
bvt|bouvet.island|-54.4330|3.4000,Bouvet.Island,BVT,BV,"ERA5-TMYx, SRC-TMYx",-54.433,3.4,42.0,5,bvt,bouvet.island,-54.433,3.4
bwa|francistown-matante.intl.ap|-21.1600|27.4750,Francistown-Matante.Intl.AP,BWA,NE,"Custom-680540, SRC-TMYx",-21.16,27.475,1000.7,5,bwa,francistown-matante.intl.ap,-21.16,27.475
bwa|gaborone|-24.6670|25.9170,Gaborone,BWA,GA,SRC-TMYx,-24.667,25.917,1000.0,2,bwa,gaborone,-24.667,25.917
bwa|gaborone-khama.intl.ap|-24.5550|25.9180,Gaborone-Khama.Intl.AP,BWA,GA,"Custom-682400, SRC-TMYx",-24.555,25.918,1005.5,5,bwa,gaborone-khama.intl.ap,-24.555,25.918
bwa|ghanzi|-21.7000|21.6500,Ghanzi,BWA,GH,"Custom-680240, SRC-TMYx",-21.7,21.65,1100.0,5,bwa,ghanzi,-21.7,21.65
bwa|goodhope|-25.4500|25.4170,Goodhope,BWA,SO,"Custom-683250, SRC-TMYx",-25.45,25.417,1275.0,5,bwa,goodhope,-25.45,25.417
bwa|jwaneng.ap|-24.6020|24.6910,Jwaneng.AP,BWA,SO,"Custom-682340, SRC-TMYx",-24.602,24.691,1188.7,5,bwa,jwaneng.ap,-24.602,24.691
bwa|kasane.ap|-17.8330|25.1620,Kasane.AP,BWA,NW,"Custom-680290, SRC-TMYx",-17.833,25.162,1002.5,5,bwa,kasane.ap,-17.833,25.162
bwa|khoti-mabuasehube|-25.0330|22.1330,Khoti-Mabuasehube,BWA,KG,SRC-TMYx,-25.033,22.133,1000.0,1,bwa,khoti-mabuasehube,-25.033,22.133
bwa|lephepe|-23.3670|25.8500,Lephepe,BWA,KW,SRC-TMYx,-23.367,25.85,1020.0,4,bwa,lephepe,-23.367,25.85
bwa|letlhakane|-21.4170|25.6000,Letlhakane,BWA,CE,"Custom-680400, SRC-TMYx",-21.417,25.6,985.0,5,bwa,letlhakane,-21.417,25.6
bwa|mahalapye|-23.0830|26.8000,Mahalapye,BWA,CE,"Custom-681480, SRC-TMYx",-23.083,26.8,1006.0,5,bwa,mahalapye,-23.083,26.8
bwa|maun.ap|-19.9730|23.4310,Maun.AP,BWA,NW,"Custom-680320, SRC-TMYx",-19.973,23.431,942.7,5,bwa,maun.ap,-19.973,23.431
bwa|moremi.game.reserve|-19.3330|23.4170,Moremi.Game.Reserve,BWA,NW,SRC-TMYx,-19.333,23.417,964.0,1,bwa,moremi.game.reserve,-19.333,23.417
bwa|pandamatenga|-18.5330|25.6330,Pandamatenga,BWA,NW,"Custom-680300, SRC-TMYx",-18.533,25.633,1071.0,5,bwa,pandamatenga,-18.533,25.633
bwa|pandamatenga|-18.2700|25.6330,Pandamatenga,BWA,NW,SRC-TMYx,-18.27,25.633,1064.0,1,bwa,pandamatenga,-18.27,25.633
bwa|selebi.phikwe.ap|-21.9870|27.8350,Selebi.Phikwe.AP,BWA,CE,"Custom-680700, SRC-TMYx",-21.987,27.835,892.0,5,bwa,selebi.phikwe.ap,-21.987,27.835
bwa|shakawe|-18.3670|21.8500,Shakawe,BWA,NW,SRC-TMYx,-18.367,21.85,1000.0,4,bwa,shakawe,-18.367,21.85
bwa|sowa.ap|-20.5530|26.1160,Sowa.AP,BWA,CE,"Custom-680380, SRC-TMYx",-20.553,26.116,909.8,5,bwa,sowa.ap,-20.553,26.116
bwa|tsabong|-26.0500|22.4500,Tsabong,BWA,KG,"Custom-683280, SRC-TMYx",-26.05,22.45,1000.0,5,bwa,tsabong,-26.05,22.45
bwa|tshane|-24.0170|21.8830,Tshane,BWA,KG,SRC-TMYx,-24.017,21.883,1100.0,4,bwa,tshane,-24.017,21.883
bwa|werda|-25.2670|23.2500,Werda,BWA,KG,"Custom-683200, SRC-TMYx",-25.267,23.25,1046.0,5,bwa,werda,-25.267,23.25
caf|alindao|5.0500|21.2000,Alindao,CAF,BK,"ERA5-TMYx, SRC-TMYx",5.05,21.2,449.0,4,caf,alindao,5.05,21.2
caf|bambari.ap|5.8500|20.6500,Bambari.AP,CAF,UK,SRC-TMYx,5.85,20.65,475.0,4,caf,bambari.ap,5.85,20.65
caf|bangassou|4.7330|22.8330,Bangassou,CAF,MB,"Custom-646560, SRC-TMYx",4.733,22.833,500.0,5,caf,bangassou,4.733,22.833
caf|bangui.m-poko.intl.ap|4.3980|18.5190,Bangui.M-Poko.Intl.AP,CAF,BG,"Custom-646500, SRC-TMYx",4.398,18.519,368.2,5,caf,bangui.m-poko.intl.ap,4.398,18.519
caf|berberati.ap|4.2220|15.7860,Berberati.AP,CAF,HS,"Custom-646000, SRC-TMYx",4.222,15.786,588.0,5,caf,berberati.ap,4.222,15.786
caf|birao|10.2830|22.7830,Birao,CAF,VK,SRC-TMYx,10.283,22.783,464.0,3,caf,birao,10.283,22.783
caf|bossangoa.ap|6.4830|17.4330,Bossangoa.AP,CAF,AC,"Custom-646100, ERA5-TMYx, SRC-TMYx",6.483,17.433,465.0,5,caf,bossangoa.ap,6.483,17.433
caf|bossembele.ap|5.2670|17.6330,Bossembele.AP,CAF,MP,"ERA5-TMYx, SRC-TMYx",5.267,17.633,674.0,4,caf,bossembele.ap,5.267,17.633
caf|bouar.ap|5.9670|15.6330,Bouar.AP,CAF,NM,"Custom-646010, SRC-TMYx",5.967,15.633,1020.0,5,caf,bouar.ap,5.967,15.633
caf|bria.ap|6.5330|21.9830,Bria.AP,CAF,HK,"Custom-646550, ERA5-TMYx, SRC-TMYx",6.533,21.983,584.0,4,caf,bria.ap,6.533,21.983
caf|mobaye|4.3170|21.1830,Mobaye,CAF,BK,"ERA5-TMYx, SRC-TMYx",4.317,21.183,405.0,4,caf,mobaye,4.317,21.183
caf|n-dele|8.4000|20.6500,N-Dele,CAF,BB,SRC-TMYx,8.4,20.65,511.0,4,caf,n-dele,8.4,20.65
caf|obo|5.4000|26.5000,Obo,CAF,HM,ERA5-TMYx,5.4,26.5,651.0,2,caf,obo,5.4,26.5
caf|yalinga|6.5000|23.2670,Yalinga,CAF,HK,ERA5-TMYx,6.5,23.267,602.0,2,caf,yalinga,6.5,23.267
can|abbotsford intl ap|49.0300|-122.3700,Abbotsford Intl AP,CAN,BC,CWEC,49.03,-122.37,58.0,1,can,abbotsford intl ap,49.03,-122.37
can|abbotsford intl ap|49.0253|-122.3600,Abbotsford Intl AP,CAN,BC,CWEC2016,49.0253,-122.36,59.1,1,can,abbotsford intl ap,49.0253,-122.36
can|abbotsford.intl.ap|49.0300|-122.3600,Abbotsford.Intl.AP,CAN,BC,"CWEC2020, CWEC2020v2, CWEC2020v2-TDY, NRC2022v1",49.03,-122.36,59.1,35,can,abbotsford.intl.ap,49.03,-122.36
can|abbotsford.intl.ap|49.0253|-122.3600,Abbotsford.Intl.AP,CAN,BC,Custom-711080,49.0253,-122.36,59.1,1,can,abbotsford.intl.ap,49.0253,-122.36
can|abbotsford.intl.ap|49.0270|-122.3770,Abbotsford.Intl.AP,CAN,BC,SRC-TMYx,49.027,-122.377,59.1,4,can,abbotsford.intl.ap,49.027,-122.377
can|abee agdm|54.2833|-112.9667,Abee AgDM,CAN,AB,CWEC2016,54.2833,-112.9667,664.0,1,can,abee agdm,54.2833,-112.9667
can|abee agdm|54.2800|-112.9700,Abee AgDM,CAN,AB,CWEC2020,54.28,-112.97,664.0,1,can,abee agdm,54.28,-112.97
can|abee.agdm|54.2800|-112.9700,Abee.AgDM,CAN,AB,"CWEC2020v2, CWEC2020v2-TDY, NRC2022v1",54.28,-112.97,664.0,34,can,abee.agdm,54.28,-112.97
can|abee.agdm|54.2833|-112.9667,Abee.AgDM,CAN,AB,Custom-712850,54.2833,-112.9667,664.0,1,can,abee.agdm,54.2833,-112.9667
can|abee.agdm|54.2773|-112.9654,Abee.AgDM,CAN,AB,SRC-TMYx,54.2773,-112.9654,664.0,4,can,abee.agdm,54.2773,-112.9654
can|acadia.valley|51.0500|-110.3170,Acadia.Valley,CAN,AB,"Custom-710480, SRC-TMYx",51.05,-110.317,735.0,5,can,acadia.valley,51.05,-110.317
can|agassiz rcs|49.2400|-121.7600,Agassiz RCS,CAN,BC,CWEC2020,49.24,-121.76,19.3,1,can,agassiz rcs,49.24,-121.76
can|agassiz.rcs|49.2431|-121.7603,Agassiz.RCS,CAN,BC,"CWEC2016, Custom-711130, SRC-TMYx",49.2431,-121.7603,19.3,6,can,agassiz.rcs,49.2431,-121.7603
can|agassiz.rcs|49.2400|-121.7600,Agassiz.RCS,CAN,BC,"CWEC2020v2, CWEC2020v2-TDY, NRC2022v1",49.24,-121.76,19.3,34,can,agassiz.rcs,49.24,-121.76
can|aklavik.ap|68.2230|-135.0060,Aklavik.AP,CAN,NT,SRC-TMYx,68.223,-135.006,6.4,4,can,aklavik.ap,68.223,-135.006
can|akulivik.ap|60.8190|-78.1490,Akulivik.AP,CAN,NU,"Custom-718432, SRC-TMYx",60.819,-78.149,22.9,5,can,akulivik.ap,60.819,-78.149
can|alberni.valley.rgnl.ap|49.3167|-124.9264,Alberni.Valley.Rgnl.AP,CAN,BC,"Custom-714750, SRC-TMYx",49.3167,-124.9264,76.2,5,can,alberni.valley.rgnl.ap,49.3167,-124.9264
can|albert.hall.agcm|53.1000|-111.1670,Albert.Hall.AgCM,CAN,AB,Custom-710050,53.1,-111.167,658.0,1,can,albert.hall.agcm,53.1,-111.167
can|albert.hall.agcm|53.1134|-111.1812,Albert.Hall.AgCM,CAN,AB,SRC-TMYx,53.1134,-111.1812,658.0,4,can,albert.hall.agcm,53.1134,-111.1812
can|alert.ap|82.5000|-62.3300,Alert.AP,CAN,NU,CWEC2020,82.5,-62.33,65.4,1,can,alert.ap,82.5,-62.33
can|alert.ap|82.5180|-62.2810,Alert.AP,CAN,NU,SRC-TMYx,82.518,-62.281,30.5,4,can,alert.ap,82.518,-62.281
can|algonquin park east gate|45.5300|-78.2700,Algonquin Park East Gate,CAN,ON,CWEC2020,45.53,-78.27,397.0,1,can,algonquin park east gate,45.53,-78.27
can|algonquin prov park east gate|45.5333|-78.2667,Algonquin Prov Park East Gate,CAN,ON,CWEC2016,45.5333,-78.2667,397.0,1,can,algonquin prov park east gate,45.5333,-78.2667
can|algonquin.park.east.gate|45.5300|-78.2700,Algonquin.Park.East.Gate,CAN,ON,"CWEC2020v2, CWEC2020v2-TDY, NRC2022v1",45.53,-78.27,397.0,34,can,algonquin.park.east.gate,45.53,-78.27
can|algonquin.park.east.gate|45.5333|-78.2667,Algonquin.Park.East.Gate,CAN,ON,Custom-715810,45.5333,-78.2667,397.0,1,can,algonquin.park.east.gate,45.5333,-78.2667
can|algonquin.park.east.gate|45.5361|-78.2631,Algonquin.Park.East.Gate,CAN,ON,SRC-TMYx,45.53611,-78.26305,397.0,4,can,algonquin.park.east.gate,45.5361,-78.2631
can|alliance.agcm|52.3000|-111.7670,Alliance.AgCM,CAN,AB,"Custom-710060, SRC-TMYx",52.3,-111.767,737.0,5,can,alliance.agcm,52.3,-111.767
can|amphitrite.point.lighthouse|48.9216|-125.5410,Amphitrite.Point.Lighthouse,CAN,BC,ERA5-TMYx,48.9216,-125.541,27.0,4,can,amphitrite.point.lighthouse,48.9216,-125.541
can|amqui|48.4719|-67.4347,Amqui,CAN,QC,CWEC2016,48.4719,-67.4347,166.0,1,can,amqui,48.4719,-67.4347
can|amqui|48.4700|-67.4300,Amqui,CAN,QC,"CWEC2020, CWEC2020v2, CWEC2020v2-TDY, NRC2022v1",48.47,-67.43,166.0,35,can,amqui,48.47,-67.43
can|amqui|48.4720|-67.4347,Amqui,CAN,QC,"Custom-713860, SRC-TMYx",48.472,-67.4347,166.0,5,can,amqui,48.472,-67.4347
can|andrew agdm|53.9169|-112.2792,Andrew AgDM,CAN,AB,CWEC2016,53.9169,-112.2792,625.0,1,can,andrew agdm,53.9169,-112.2792
can|andrew agdm|53.9200|-112.2800,Andrew AgDM,CAN,AB,CWEC2020,53.92,-112.28,625.0,1,can,andrew agdm,53.92,-112.28
can|andrew.agdm|53.9200|-112.2800,Andrew.AgDM,CAN,AB,"CWEC2020v2, CWEC2020v2-TDY, NRC2022v1",53.92,-112.28,625.0,34,can,andrew.agdm,53.92,-112.28
can|andrew.agdm|53.9170|-112.2792,Andrew.AgDM,CAN,AB,"Custom-712860, SRC-TMYx",53.917,-112.2792,625.0,5,can,andrew.agdm,53.917,-112.2792
can|arctic bay cs|72.9900|-85.0100,Arctic Bay CS,CAN,NU,CWEC2020,72.99,-85.01,10.0,1,can,arctic bay cs,72.99,-85.01
can|arctic.bay.cs|72.9900|-85.0100,Arctic.Bay.CS,CAN,NU,"CWEC2020v2, CWEC2020v2-TDY, NRC2022v1",72.99,-85.01,10.0,34,can,arctic.bay.cs,72.99,-85.01
can|arctic.bay.cs|72.9928|-85.0122,Arctic.Bay.CS,CAN,NU,"Custom-715920, SRC-TMYx",72.9928,-85.0122,10.0,5,can,arctic.bay.cs,72.9928,-85.0122
can|argentia|47.2939|-53.9933,Argentia,CAN,NL,"CWEC2016, Custom-718070, SRC-TMYx",47.2939,-53.9933,19.0,6,can,argentia,47.2939,-53.9933
can|argentia|47.2900|-53.9900,Argentia,CAN,NL,"CWEC2020, CWEC2020v2, CWEC2020v2-TDY, NRC2022v1",47.29,-53.99,19.0,35,can,argentia,47.29,-53.99
can|armstrong ap|50.2936|-88.9053,Armstrong AP,CAN,ON,CWEC2016,50.2936,-88.9053,322.5,1,can,armstrong ap,50.2936,-88.9053
can|armstrong.ap|50.2900|-88.9100,Armstrong.AP,CAN,ON,"CWEC2020, CWEC2020v2, CWEC2020v2-TDY, NRC2022v1",50.29,-88.91,322.5,35,can,armstrong.ap,50.29,-88.91
can|armstrong.ap|50.2936|-88.9053,Armstrong.AP,CAN,ON,"Custom-718410, SRC-TMYx",50.2936,-88.9053,324.0,5,can,armstrong.ap,50.2936,-88.9053
can|arviat.ap|61.0939|-94.0717,Arviat.AP,CAN,NU,Custom-711740,61.0939,-94.0717,10.4,1,can,arviat.ap,61.0939,-94.0717
can|arviat.ap|61.1000|-94.0700,Arviat.AP,CAN,NU,NRC2022v1,61.1,-94.07,9.8,32,can,arviat.ap,61.1,-94.07
can|arviat.ap|61.0980|-94.0690,Arviat.AP,CAN,NU,SRC-TMYx,61.098,-94.069,10.4,4,can,arviat.ap,61.098,-94.069
can|arviat.cs|61.1000|-94.0700,Arviat.CS,CAN,NU,"CWEC2020, CWEC2020v2, CWEC2020v2-TDY",61.1,-94.07,9.8,3,can,arviat.cs,61.1,-94.07
can|arviat.cs|61.1000|-94.0667,Arviat.CS,CAN,NU,SRC-TMYx,61.1,-94.0667,9.8,4,can,arviat.cs,61.1,-94.0667
can|ashcroft|50.7000|-121.2670,Ashcroft,CAN,BC,Custom-716810,50.7,-121.267,327.0,1,can,ashcroft,50.7,-121.267
can|ashcroft|50.7083|-121.2814,Ashcroft,CAN,BC,SRC-TMYx,50.70834,-121.2814,327.0,4,can,ashcroft,50.7083,-121.2814
can|assiniboia ap|49.7292|-105.9461,Assiniboia AP,CAN,SK,CWEC2016,49.7292,-105.9461,725.5,1,can,assiniboia ap,49.7292,-105.9461
can|assiniboia.ap|49.7300|-105.9500,Assiniboia.AP,CAN,SK,"CWEC2020, CWEC2020v2, CWEC2020v2-TDY, NRC2022v1",49.73,-105.95,725.5,35,can,assiniboia.ap,49.73,-105.95
can|assiniboia.ap|49.7292|-105.9461,Assiniboia.AP,CAN,SK,"Custom-714870, SRC-TMYx",49.7292,-105.9461,725.5,5,can,assiniboia.ap,49.7292,-105.9461
can|athabasca.agcm|54.6347|-113.3819,Athabasca.AgCM,CAN,AB,"Custom-712710, SRC-TMYx",54.6347,-113.3819,635.0,5,can,athabasca.agcm,54.6347,-113.3819
can|atikokan|48.7611|-91.6281,Atikokan,CAN,ON,CWEC2016,48.7611,-91.6281,389.3,1,can,atikokan,48.7611,-91.6281
can|atikokan|48.7600|-91.6300,Atikokan,CAN,ON,"CWEC2020, CWEC2020v2, CWEC2020v2-TDY, NRC2022v1",48.76,-91.63,389.3,35,can,atikokan,48.76,-91.63
can|atikokan|48.7500|-91.6170,Atikokan,CAN,ON,Custom-717470,48.75,-91.617,389.0,1,can,atikokan,48.75,-91.617
can|atikokan|48.7610|-91.6283,Atikokan,CAN,ON,SRC-TMYx,48.761,-91.6283,389.0,4,can,atikokan,48.761,-91.6283
can|atlee.agcm|50.8100|-111.0056,Atlee.AgCM,CAN,AB,"Custom-719860, SRC-TMYx",50.81,-111.0056,795.0,5,can,atlee.agcm,50.81,-111.0056
can|atmore agdm|54.7817|-112.8250,Atmore AgDM,CAN,AB,CWEC2016,54.7817,-112.825,574.0,1,can,atmore agdm,54.7817,-112.825
can|atmore agdm|54.7800|-112.8200,Atmore AgDM,CAN,AB,CWEC2020,54.78,-112.82,574.0,1,can,atmore agdm,54.78,-112.82
can|atmore.agdm|54.7800|-112.8200,Atmore.AgDM,CAN,AB,"CWEC2020v2, CWEC2020v2-TDY, NRC2022v1",54.78,-112.82,574.0,34,can,atmore.agdm,54.78,-112.82
can|atmore.agdm|54.7670|-112.8170,Atmore.AgDM,CAN,AB,Custom-712870,54.767,-112.817,574.0,1,can,atmore.agdm,54.767,-112.817
can|atmore.agdm|54.7802|-112.8248,Atmore.AgDM,CAN,AB,SRC-TMYx,54.7802,-112.8248,574.0,4,can,atmore.agdm,54.7802,-112.8248
can|aulvik.natl.park|74.1389|-119.9889,Aulvik.Natl.Park,CAN,NT,"Custom-719740, SRC-TMYx",74.1389,-119.9889,32.0,5,can,aulvik.natl.park,74.1389,-119.9889
can|aupaluka|59.2970|-69.9830,Aupaluka,CAN,QC,"Custom-718433, SRC-TMYx",59.297,-69.983,36.9,5,can,aupaluka,59.297,-69.983
can|azure|50.5000|-114.0000,Azure,CAN,AB,Custom-719810,50.5,-114.0,1143.0,1,can,azure,50.5,-114.0
can|azure|50.5119|-114.0131,Azure,CAN,AB,SRC-TMYx,50.5119,-114.0131,1143.0,4,can,azure,50.5119,-114.0131
can|baccaro.point|43.4508|-65.4717,Baccaro.Point,CAN,NS,"Custom-719200, SRC-TMYx",43.4508,-65.4717,5.7,5,can,baccaro.point,43.4508,-65.4717
can|bachelors.island.marine|51.7500|-99.9000,Bachelors.Island.Marine,CAN,MB,SRC-TMYx,51.75,-99.9,256.0,1,can,bachelors.island.marine,51.75,-99.9
can|badger|48.9667|-56.0667,Badger,CAN,NL,"CWEC2016, Custom-714000",48.9667,-56.0667,102.7,2,can,badger,48.9667,-56.0667
can|badger|48.9700|-56.0700,Badger,CAN,NL,"CWEC2020, CWEC2020v2, CWEC2020v2-TDY, NRC2022v1",48.97,-56.07,102.7,35,can,badger,48.97,-56.07
can|badger|48.9680|-56.0610,Badger,CAN,NL,SRC-TMYx,48.968,-56.061,102.7,4,can,badger,48.968,-56.061
can|baie-comeau|49.2592|-68.1458,Baie-Comeau,CAN,QC,"CWEC2016, SRC-TMYx",49.2592,-68.1458,129.5,5,can,baie-comeau,49.2592,-68.1458
can|baie-comeau|49.2600|-68.1500,Baie-Comeau,CAN,QC,"CWEC2020, CWEC2020v2, CWEC2020v2-TDY, NRC2022v1",49.26,-68.15,129.5,35,can,baie-comeau,49.26,-68.15
can|baie-comeau|49.2500|-68.1330,Baie-Comeau,CAN,QC,Custom-718290,49.25,-68.133,130.0,1,can,baie-comeau,49.25,-68.133
can|baie-comeau ap|49.1300|-68.2000,Baie-Comeau AP,CAN,QC,CWEC,49.13,-68.2,22.0,1,can,baie-comeau ap,49.13,-68.2
can|baie-comeau ap|49.1333|-68.2000,Baie-Comeau AP,CAN,QC,CWEC2016,49.1333,-68.2,21.6,1,can,baie-comeau ap,49.1333,-68.2
can|baie-comeau.ap|49.1300|-68.2000,Baie-Comeau.AP,CAN,QC,"CWEC2020, CWEC2020v2, CWEC2020v2-TDY",49.13,-68.2,21.6,3,can,baie-comeau.ap,49.13,-68.2
can|baie-comeau.ap|49.1325|-68.2044,Baie-Comeau.AP,CAN,QC,Custom-716910,49.1325,-68.2044,21.6,1,can,baie-comeau.ap,49.1325,-68.2044
can|baie-comeau.ap|49.1351|-68.2024,Baie-Comeau.AP,CAN,QC,SRC-TMYx,49.1351,-68.2024,21.6,4,can,baie-comeau.ap,49.1351,-68.2024
can|baker lake ap|64.2989|-96.0778,Baker Lake AP,CAN,NU,CWEC2016,64.2989,-96.0778,18.6,1,can,baker lake ap,64.2989,-96.0778
can|baker lake ap|64.3000|-96.0800,Baker Lake AP,CAN,NU,CWEC2020,64.3,-96.08,18.6,1,can,baker lake ap,64.3,-96.08
can|baker.lake.ap|64.3000|-96.0800,Baker.Lake.AP,CAN,NU,"CWEC2020v2, CWEC2020v2-TDY, NRC2022v1",64.3,-96.08,18.6,34,can,baker.lake.ap,64.3,-96.08
can|baker.lake.ap|64.2989|-96.0778,Baker.Lake.AP,CAN,NU,"Custom-719260, SRC-TMYx",64.2989,-96.0778,18.6,5,can,baker.lake.ap,64.2989,-96.0778
can|baker.lake.cs|64.3167|-96.0000,Baker.Lake.CS,CAN,NU,SRC-TMYx,64.3167,-96.0,50.8,4,can,baker.lake.cs,64.3167,-96.0
can|ballenas island|49.3503|-124.1603,Ballenas Island,CAN,BC,CWEC2016,49.3503,-124.1603,12.9,1,can,ballenas island,49.3503,-124.1603
can|ballenas island|49.3500|-124.1600,Ballenas Island,CAN,BC,CWEC2020,49.35,-124.16,12.9,1,can,ballenas island,49.35,-124.16
can|ballenas.island|49.3500|-124.1600,Ballenas.Island,CAN,BC,"CWEC2020v2, CWEC2020v2-TDY, NRC2022v1",49.35,-124.16,12.9,34,can,ballenas.island,49.35,-124.16
can|ballenas.island|49.3503|-124.1603,Ballenas.Island,CAN,BC,"Custom-717690, SRC-TMYx",49.3503,-124.1603,10.0,5,can,ballenas.island,49.3503,-124.1603
can|bancroft ap|45.0714|-77.8789,Bancroft AP,CAN,ON,CWEC2016,45.0714,-77.8789,330.7,1,can,bancroft ap,45.0714,-77.8789
can|bancroft.ap|45.0700|-77.8800,Bancroft.AP,CAN,ON,"CWEC2020, CWEC2020v2, CWEC2020v2-TDY, NRC2022v1",45.07,-77.88,330.7,35,can,bancroft.ap,45.07,-77.88
can|bancroft.ap|45.0714|-77.8789,Bancroft.AP,CAN,ON,Custom-712940,45.0714,-77.8789,330.7,1,can,bancroft.ap,45.0714,-77.8789
can|bancroft.ap|45.0716|-77.8799,Bancroft.AP,CAN,ON,SRC-TMYx,45.0716,-77.8799,330.7,4,can,bancroft.ap,45.0716,-77.8799
can|banff cs|51.1934|-115.5522,Banff CS,CAN,AB,CWEC2016,51.1934,-115.5522,1396.9,1,can,banff cs,51.1934,-115.5522
can|banff cs|51.1900|-115.5500,Banff CS,CAN,AB,CWEC2020,51.19,-115.55,1396.9,1,can,banff cs,51.19,-115.55
can|banff.cs|51.1900|-115.5500,Banff.CS,CAN,AB,"CWEC2020v2, CWEC2020v2-TDY, NRC2022v1",51.19,-115.55,1396.9,34,can,banff.cs,51.19,-115.55
can|banff.cs|51.1933|-115.5522,Banff.CS,CAN,AB,Custom-711220,51.1933,-115.5522,1396.9,1,can,banff.cs,51.1933,-115.5522
can|banff.cs|51.1936|-115.5525,Banff.CS,CAN,AB,SRC-TMYx,51.1936,-115.5525,1396.9,4,can,banff.cs,51.1936,-115.5525
can|barnwell agdm|49.8000|-112.3000,Barnwell AgDM,CAN,AB,"CWEC2016, CWEC2020",49.8,-112.3,824.2,2,can,barnwell agdm,49.8,-112.3
